schemaVersion,recordType,source.name,source.url,product_name,content.startupName,content.pricingModel,category,description,collectedAt
1.0,PRODUCT,Y Combinator Product Directory,https://enact.company,Enact Platform,Enact,FREEMIUM,"Industrials, Manufacturing and Robotics",Real-world RL environments for robotics models,2026-09-12T07:57:15.955961+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.rex.inc,Rex Platform,Rex,ENTERPRISE,"B2B, Finance and Accounting",AI-native BPO for enterprise order-to-cash,2026-09-12T07:57:15.955967+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://zommalabs.com,Zomma Platform,Zomma,FREEMIUM,B2B,"The AI BPO for financial servies, run by computer-use agents",2026-09-12T07:57:15.955975+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://nebusec.ai,Nebula Security Platform,Nebula Security,FREEMIUM,"B2B, Security",Autonomous AI defense system for cyber attack,2026-09-12T07:57:15.955982+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://karalabs.ai/,Kara Platform,Kara,FREEMIUM,Industrials,Making Diamond Semiconductors,2026-09-12T07:57:15.955989+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://palisade.run,Palisade Platform,Palisade,FREEMIUM,"B2B, Engineering, Product and Design",AI-native sales agents that run marketplaces,2026-09-12T07:57:15.955997+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://trope.ai,Trope Platform,Trope,FREEMIUM,B2B,AI FDE that deploys custom AI agents into ERPs,2026-09-12T07:57:15.956004+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://parasma.com,Parasma Platform,Parasma,FREEMIUM,"B2B, Infrastructure",Replacing GPUs with human brain cells,2026-09-12T07:57:15.956011+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://belvedir.ai/,Belvedir Platform,Belvedir,FREEMIUM,B2B,"Custom Model Factory For Cheaper, Better, Faster AI",2026-09-12T07:57:15.956017+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.shieldedglobal.com/,Shielded Platform,Shielded,FREEMIUM,"B2B, Finance and Accounting",We help Fortune 500 companies hedge their supply chain risk,2026-09-12T07:57:15.956026+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://olamlabs.ai,Olam Labs Platform,Olam,FREEMIUM,B2B,Building multi-agent simulations for model evals and training.,2026-09-12T07:57:16.509620+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ego.ist/,Egoist Machines Platform,Egoist Machines,FREEMIUM,Consumer,"Your personal context, securely portable across every AI app.",2026-09-12T07:57:16.509642+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://massmagnetics.com/,Mass Magnetics Platform,Mass Magnetics,FREEMIUM,"Industrials, Defense",USA-made magnetics for robotics and defense. ,2026-09-12T07:57:16.509653+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://perceptronml.com,Perceptron ML Platform,Perceptron ML,FREEMIUM,B2B,We make law firms AI-native.,2026-09-12T07:57:16.509661+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://erinys.ai,Erinys Platform,Erinys,FREEMIUM,"B2B, Legal",We help lawyers start and scale AI-native law firms.,2026-09-12T07:57:16.509669+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.manufacturingintelligence.org,HERA Platform,Hera,FREEMIUM,Industrials,We make sure every factory in the world builds without mistakes.,2026-09-12T07:57:16.509677+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://donkey.trade,Donkey Platform,Donkey,FREEMIUM,"B2B, Supply Chain and Logistics","The AI-native trading company: factory prices, delivered, one number",2026-09-12T07:57:16.509686+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://moonshot.computer/,Moonshot Platform,Moonshot,FREEMIUM,Consumer,agents for the rest of us,2026-09-12T07:57:16.509697+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://hoplite.sh,Hoplite Platform,Hoplite,FREEMIUM,"B2B, Engineering, Product and Design",Effortlessly deploy cloud software factories.,2026-09-12T07:57:16.509708+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://pango.ai/,Pango Platform,Pango,FREEMIUM,"B2B, Retail",Agentic OS for e-commerce operations,2026-09-12T07:57:16.509716+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.tash.cards/,tash Platform,Tash,FREEMIUM,Consumer,The BlackRock of collectibles,2026-09-12T07:57:16.509724+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.usetorus.com,Torus Platform,Torus,FREEMIUM,Industrials,Legora for physical engineering firms,2026-09-12T07:57:16.509732+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://kebra.com,Kebra Platform,Kebra,FREEMIUM,"B2B, Operations",AI For The Skilled Workforce,2026-09-12T07:57:16.509739+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://git.cafe,GitCafe Platform,GitCafe,FREEMIUM,"B2B, Infrastructure",The Git forge for the next hundred billion commits,2026-09-12T07:57:16.509749+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://runinfra.ai/,RightNow Platform,RightNow,FREEMIUM,"B2B, Infrastructure",Enabling Model-Hardware Co-Design at Scale,2026-09-12T07:57:16.509758+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://edgerun.com,Edgerun Platform,Edgerun,FREEMIUM,"Industrials, Defense",Military exoskeletons,2026-09-12T07:57:16.509766+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://akkari.io/,Akkari Platform,Akkari,FREEMIUM,B2B,Autonomous Customer Operations,2026-09-12T07:57:16.509774+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://heyclicky.com/,HeyClicky Platform,HeyClicky,FREEMIUM,Consumer,The simplest interface in the world to talk AI models + spawn agents,2026-09-12T07:57:16.509782+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://maxxwell.dev,Rindler Platform,Rindler,FREEMIUM,"B2B, Engineering, Product and Design",The IDE for Tokenmaxxers,2026-09-12T07:57:16.509791+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.propriorobotics.com/,Proprio Robotics Platform,Proprio Robotics,FREEMIUM,"Industrials, Manufacturing and Robotics",Robots to maintain and assemble data centers,2026-09-12T07:57:16.509800+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.huscarl.io/,Huscarl Platform,Huscarl,FREEMIUM,"Fintech, Insurance",AI-native actuary enabling self-insurance for corporations,2026-09-12T07:57:16.509808+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://madebythomas.ai,Thomas Platform,Thomas,FREEMIUM,B2B,The first AI founder: a virtual human who runs his own companies.,2026-09-12T07:57:16.509816+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://cohesionplatform.com/,Cohesion Platform,Cohesion,FREEMIUM,"B2B, Finance and Accounting",Modern Intelligence for Finance,2026-09-12T07:57:16.509824+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.maquoketa.net,Maquoketa Research Platform,Maquoketa Research,FREEMIUM,"Industrials, Defense",The intelligence layer for drones,2026-09-12T07:57:16.509833+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://intelligence-factory.com,Intelligence Factory Platform,Intelligence Factory,FREEMIUM,"Industrials, Manufacturing and Robotics",Human Intelligence for Robots,2026-09-12T07:57:16.509841+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.agentmuxer.com,Amorphic Labs Platform,Amorphic,FREEMIUM,"B2B, Engineering, Product and Design",OpenRouter for Agent Tools,2026-09-12T07:57:17.092615+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://rekursiv.ai,rekursiv.ai Platform,Rekursiv.Ai,FREEMIUM,"B2B, Productivity",Scale AI scientists whose own breakthroughs accelerate the next.,2026-09-12T07:57:17.092637+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://clawvisor.com,Clawvisor Platform,Clawvisor,FREEMIUM,"B2B, Security",The Authorization Layer for AI Agents,2026-09-12T07:57:17.092647+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://framewisehealth.com,Framewise Health Platform,Framewise Health,FREEMIUM,Healthcare,AI-native patient engagement,2026-09-12T07:57:17.092657+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://arctic.health,Arctic Health Platform,Arctic Health,FREEMIUM,"Healthcare, Healthcare Services",AI-native credentialing and contracting for healthcare,2026-09-12T07:57:17.092667+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.enjamb.ai,Enjamb Labs Platform,Enjamb,FREEMIUM,B2B,The AI Workforce for Biopharma,2026-09-12T07:57:17.092675+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://heyhyper.ai,Hyper Platform,Hyper,FREEMIUM,"B2B, Productivity",Company brain that powers your AI employees,2026-09-12T07:57:17.092685+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://insforge.dev/,InsForge Platform,InsForge,FREEMIUM,"B2B, Engineering, Product and Design",The agent-native AWS,2026-09-12T07:57:17.092693+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://reasonblocks.com/,ReasonBlocks Platform,ReasonBlocks,FREEMIUM,B2B,The runtime layer that makes AI agents cheaper and more reliable,2026-09-12T07:57:17.092702+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://getmodern.ai,Modern Platform,Modern,FREEMIUM,"B2B, Operations",Modern - the ServiceNow killer,2026-09-12T07:57:17.092710+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://withpanacea.com,Panacea Platform,Panacea,FREEMIUM,"Healthcare, Healthcare Services",AI-Native FDA Regulatory Services,2026-09-12T07:57:17.092719+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://centralcoms.com,CentralComs Platform,CentralComs,FREEMIUM,"Real Estate and Construction, Construction",AI agent platform for home services companies.,2026-09-12T07:57:17.092729+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://kugelaudio.com/en,KugelAudio Platform,KugelAudio,FREEMIUM,"B2B, Infrastructure",Kugel is an on-prem Voice AI model supporting 30+ languages ,2026-09-12T07:57:17.092740+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.klaimee.ai,Klaimee Platform,Klaimee,FREEMIUM,"Fintech, Insurance","Liability insurance for AI Agents. You deploy agents, we cover you.",2026-09-12T07:57:17.092748+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://flowscope.com,flowscope Platform,Flowscope,FREEMIUM,B2B,AI-native consulting to map and automate business processes,2026-09-12T07:57:17.092758+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://tridentsecurity.io/,Trident Platform,Trident,FREEMIUM,"B2B, Security",Autonomous offensive security agents. The best defense is offense,2026-09-12T07:57:17.092766+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://gigacatalyst.com/,Gigacatalyst Platform,Gigacatalyst,FREEMIUM,"B2B, Engineering, Product and Design",AI-first embedded analytics and reports for customer success,2026-09-12T07:57:17.092774+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://arlo1.com/,Arlo Industries Platform,Arlo Industries,FREEMIUM,"Industrials, Defense","Track drones and missiles without radars - Accurate, Passive, Scalable",2026-09-12T07:57:17.092782+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://tryastraea.com,Astraea Platform,Astraea,FREEMIUM,B2B,AI Operating System for Clinical Development,2026-09-12T07:57:17.092792+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.latticehealthai.com/,Lattice Health Platform,Lattice Health,FREEMIUM,Healthcare,Monitoring and governance for deployed medical imaging AI,2026-09-12T07:57:17.092803+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://atlasdiscovery.bio,Atlas Discovery Platform,Atlas Discovery,FREEMIUM,"Healthcare, Drug Discovery and Delivery",AI-native pharma company,2026-09-12T07:57:17.092811+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://manicule.com,Manicule Platform,Manicule,FREEMIUM,"B2B, Marketing",AgentRel — Devrel For Agents,2026-09-12T07:57:17.092822+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.avearobotics.com,Avea Robotics Platform,Avea Robotics,FREEMIUM,"Industrials, Manufacturing and Robotics",The human-in-the-loop system for robots,2026-09-12T07:57:17.092830+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.mochatrade.com,Mochatrade Platform,Mochatrade,FREEMIUM,"Fintech, Consumer Finance","US stock trading, unlocked for the globe",2026-09-12T07:57:17.092838+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://asendia.ai/,Asendia AI Platform,Asendia AI,FREEMIUM,B2B,AI recruiters for staffing agencies,2026-09-12T07:57:17.092847+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://revnu.com,Revnu Platform,Revnu,FREEMIUM,"B2B, Marketing",The growth infrastructure for the autonomous business,2026-09-12T07:57:17.491023+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://myunowallet.com/,Uno Wallet Platform,Uno Wallet,FREEMIUM,"Fintech, Payments",The AI mobile wallet that replaces Apple Pay,2026-09-12T07:57:17.491043+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://ardentech.ai/,Arden Platform,Arden,FREEMIUM,"B2B, Finance and Accounting",AI-native internal audit firm,2026-09-12T07:57:17.491052+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://agentphone.ai/,AgentPhone Platform,AgentPhone,FREEMIUM,"B2B, Infrastructure",Phone Numbers for AI Agents,2026-09-12T07:57:17.491062+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://gravy.finance,Gravy Platform,Gravy,FREEMIUM,"Fintech, Consumer Finance","Agents that move money, trade stocks, and file taxes.",2026-09-12T07:57:17.491070+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.trykinect.ai/,Kinect Platform,Kinect,FREEMIUM,B2B,The AI revenue platform for D2C brands,2026-09-12T07:57:17.491077+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.runtm.com/,Runtime Platform,Runtime,FREEMIUM,"B2B, Engineering, Product and Design","Build and run internal agents, without managing the infrastructure",2026-09-12T07:57:17.491085+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://youart.ai,YouArt Platform,YouArt,FREEMIUM,"Consumer, Content",Patreon for AI Originals,2026-09-12T07:57:17.491092+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://expanse.sh,Expanse Platform,Expanse,FREEMIUM,"B2B, Infrastructure",Unlock wasted GPU capacity.,2026-09-12T07:57:17.491099+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://characterquilt.com,CharacterQuilt Platform,CharacterQuilt,ENTERPRISE,"B2B, Marketing",Computer use agents to deploy enterprise marketing campaigns,2026-09-12T07:57:17.491108+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://pentagon.run,Pentagon Platform,Pentagon,FREEMIUM,"B2B, Productivity",The control plane for agent-native work.,2026-09-12T07:57:17.491115+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.arzana.com/,Arzana Platform,Arzana,FREEMIUM,"B2B, Operations",The autonomous ERP for every manufacturer,2026-09-12T07:57:17.491123+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.useauxos.com,Auxos Platform,Auxos,FREEMIUM,B2B,Simulations of real people for market research ,2026-09-12T07:57:17.491131+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.projectx.cloud/,ProjectX Platform,ProjectX,FREEMIUM,"B2B, Infrastructure",Agent native workspace for heavy parallel workflows on the web ,2026-09-12T07:57:17.491138+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.tolmo.com,Tolmo Platform,Tolmo,FREEMIUM,"B2B, Security",Tolmo is the AI security platform that secures every layer of cloud…,2026-09-12T07:57:17.491149+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://openworklabs.com,OpenWork Platform,OpenWork,FREE,"B2B, Productivity",The open source alternative to Claude Cowork,2026-09-12T07:57:17.491158+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://apolloatomics.com/,"Apollo Atomics, Inc. Platform",Apollo Atomics,FREEMIUM,"Industrials, Energy",We make the most compact nuclear reactors,2026-09-12T07:57:17.491166+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://generalaviation.com,General Aviation Platform,General Aviation,FREEMIUM,"Industrials, Aviation and Space",Fix ATC by connecting aircraft to the internet,2026-09-12T07:57:17.491174+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://prose.md,OpenProse Platform,OpenProse,FREE,"B2B, Engineering, Product and Design",An open-source operating system for reliable long-running agents,2026-09-12T07:57:17.491183+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.asterlab.ai/,Aster Platform,Aster,FREEMIUM,"B2B, Productivity",Automating open-ended research.,2026-09-12T07:57:17.491190+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://amboras.com,Amboras Platform,Amboras,FREEMIUM,B2B,AI Native Shopify,2026-09-12T07:57:17.491197+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://hessian.sh,Hessian Platform,Hessian,FREEMIUM,B2B,Forward-deployed AI Agents,2026-09-12T07:57:17.491205+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://mentlio.com,Mentlio Platform,Mentlio,FREEMIUM,B2B,Engineering Intelligence and Token Optimization for the AI-Coding Era,2026-09-12T07:57:17.491212+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://raspire.com/,RASPIRE Platform,Raspire,FREEMIUM,"B2B, Security",Autonomous Runtime Security,2026-09-12T07:57:17.491220+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.plena.health/,Plena Health Platform,Plena Health,FREEMIUM,"Healthcare, Healthcare Services",Plena is the AI operating system for specialty medical practices,2026-09-12T07:57:17.491227+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://tester.army,TesterArmy Platform,TesterArmy,FREEMIUM,"B2B, Engineering, Product and Design","Test your app with AI, catch bugs before users do",2026-09-12T07:57:17.835932+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://www.edenrobotics.ai,Eden Robotics Platform,Eden Robotics,FREEMIUM,"Industrials, Manufacturing and Robotics",Autonomous services for humanity.,2026-09-12T07:57:17.835953+00:00
1.0,PRODUCT,Y Combinator Product Directory,https://foaster.ai,Foaster Platform,Foaster,FREEMIUM,B2B,The AI-native McKinsey,2026-09-12T07:57:17.835962+00:00
